ID	Artist	Song	Link
298	Method Man	A Special Joint (Intro)	http://rap.genius.com/method-man-a-special-joint-intro-lyrics
299	Method Man	Blackout	http://rap.genius.com/method-man-blackout-lyrics
300	Method Man	Mi Casa	http://rap.genius.com/method-man-mi-casa-lyrics
301	Method Man	Y.O.U.	http://rap.genius.com/method-man-you-lyrics
302	Method Man	4 Seasons	http://rap.genius.com/method-man-4-seasons-lyrics
303	Method Man	Cereal Killer	http://rap.genius.com/method-man-cereal-killer-lyrics
304	Method Man	Da Rockwilder	http://rap.genius.com/method-man-da-rockwilder-lyrics
305	Method Man	Tear It Off	http://rap.genius.com/method-man-tear-it-off-lyrics
306	Method Man	Where We At (Skit)	http://rap.genius.com/method-man-where-we-at-skit-lyrics
307	Method Man	1, 2, 1, 2	http://rap.genius.com/method-man-1-2-1-2-lyrics
308	Method Man	Maaad Crew	http://rap.genius.com/method-man-maaad-crew-lyrics
309	Method Man	Run 4 Cover	http://rap.genius.com/method-man-run-4-cover-lyrics
310	Method Man	The ?	http://rap.genius.com/method-man-the--lyrics
311	Method Man	Dat's Dat S**t	http://rap.genius.com/method-man-dats-dat-shit-lyrics
312	Method Man	Cheka	http://rap.genius.com/method-man-cheka-lyrics
313	Method Man	Fire Ina Hole	http://rap.genius.com/method-man-fire-ina-hole-lyrics
314	Method Man	Well All Rite Cha	http://rap.genius.com/method-man-well-all-rite-cha-lyrics
315	Method Man	Big Dogs	http://rap.genius.com/Method-man-big-dogs-lyrics
316	Method Man	How High	http://rap.genius.com/method-man-how-high-lyrics
317	Method Man	Intro	not_searchable
318	Method Man	The Prequel	http://rap.genius.com/method-man-the-prequel-lyrics
319	Method Man	Say What	http://rap.genius.com/method-man-say-what-lyrics
320	Method Man	What's Happenin'	http://rap.genius.com/Method-man-whats-happenin-lyrics
321	Method Man	The Motto	http://rap.genius.com/method-man-the-motto-lyrics
322	Method Man	We Some Dogs	http://rap.genius.com/Method-man-we-some-dogs-lyrics
323	Method Man	The Turn	http://rap.genius.com/method-man-the-turn-lyrics
324	Method Man	Tease	http://rap.genius.com/method-man-tease-lyrics
325	Method Man	Rodeo	http://rap.genius.com/method-man-rodeo-lyrics
326	Method Man	Baby Come On	http://rap.genius.com/Method-man-baby-come-on-lyrics
327	Method Man	Who Ya Rollin Wit	http://rap.genius.com/Method-man-who-ya-rollin-wit-lyrics
328	Method Man	Never Hold Back	http://rap.genius.com/Method-man-never-hold-back-lyrics
329	Method Man	The Show	http://rap.genius.com/method-man-the-show-lyrics
330	Method Man	Act Right	http://rap.genius.com/method-man-act-right-lyrics
331	Method Man	Afterparty	http://rap.genius.com/method-man-afterparty-lyrics
332	Method Man	Crooked Letter I	http://rap.genius.com/Method-man-crooked-letter-i-lyrics
333	Method Man	Ridin' for Outro	http://rap.genius.com/Method-man-ridin-for-outro-lyrics
334	Method Man	Intro	not_searchable
335	Method Man	Is It Me	http://rap.genius.com/method-man-is-it-me-lyrics
336	Method Man	Problem	http://rap.genius.com/method-man-problem-lyrics
337	Method Man	Somebody Done F**ked Up	http://rap.genius.com/method-man-somebody-done-fucked-up-lyrics
338	Method Man	Shaolin Soldier (Skit)	http://rap.genius.com/method-man-shaolin-soldier-skit-lyrics
339	Method Man	Fall Out	http://rap.genius.com/method-man-fall-out-lyrics
340	Method Man	Dirty Mef	http://rap.genius.com/Method-man-dirty-mef-lyrics
341	Method Man	4:20	http://rap.genius.com/method-man-420-lyrics
342	Method Man	Let's Ride	http://rap.genius.com/method-man-lets-ride-lyrics
343	Method Man	The Glide	http://rap.genius.com/method-man-the-glide-lyrics
344	Method Man	Kids (Skit)	http://rap.genius.com/method-man-kids-skit-lyrics
345	Method Man	Got to Have It	http://rap.genius.com/Method-man-got-to-have-it-lyrics
346	Method Man	Say	http://rap.genius.com/method-man-say-lyrics
347	Method Man	Ya'Meen	http://rap.genius.com/Method-man-yameen-lyrics
348	Method Man	Konichiwa Bi*ches	no_search_results
349	Method Man	Everything	http://rap.genius.com/method-man-everything-lyrics
350	Method Man	Walk On	http://rap.genius.com/method-man-walk-on-lyrics
351	Method Man	Pimpin' (Skit)	http://rap.genius.com/method-man-pimpin-skit-lyrics
352	Method Man	Presidential MC	http://rap.genius.com/Method-man-presidential-mc-lyrics
353	Method Man	4 Ever	http://rap.genius.com/method-man-4-ever-lyrics
354	Method Man	Lay Down	http://rap.genius.com/method-man-lay-down-lyrics
355	Method Man	S.O.S. (Shoot on Sight)	http://rap.genius.com/method-man-sos-shoot-on-sight-lyrics
356	Method Man	So Calm	http://rap.genius.com/method-man-so-calm-lyrics
357	Method Man	Thugz Need Love Too	http://rap.genius.com/method-man-thugz-need-love-too-lyrics
358	Method Man	Sweetest Pain	http://rap.genius.com/method-man-sweetest-pain-lyrics
359	Method Man	Descriptions	http://rap.genius.com/method-man-descriptions-lyrics
360	Method Man	Who Want to Rap	http://rap.genius.com/method-man-who-want-to-rap-lyrics
361	Method Man	Hung These Street	http://rap.genius.com/method-man-hung-these-street-lyrics
362	Method Man	Let Them Come	http://rap.genius.com/method-man-let-them-come-lyrics
363	Method Man	The Og and Young Hustlers	http://rap.genius.com/method-man-the-og-and-young-hustlers-lyrics
364	Method Man	Can't Stop Won't Stop	http://rap.genius.com/method-man-cant-stop-wont-stop-lyrics
365	Method Man	Street Educations	http://rap.genius.com/method-man-street-educations-lyrics
366	Method Man	All My Niggas	http://rap.genius.com/method-man-all-my-niggas-lyrics
367	Method Man	A Star Is Born	http://rap.genius.com/method-man-a-star-is-born-lyrics
368	Method Man	F.A.N.S. (Fake Ass Niggas)	http://rap.genius.com/method-man-fans-fake-ass-niggas-lyrics
369	Method Man	Lay Down	http://rap.genius.com/method-man-lay-down-lyrics
370	Method Man	S.O.S. (Shoot on Sight)	http://rap.genius.com/method-man-sos-shoot-on-sight-lyrics
371	Method Man	So Calm	http://rap.genius.com/method-man-so-calm-lyrics
372	Method Man	Thugz Need Love Too	http://rap.genius.com/method-man-thugz-need-love-too-lyrics
373	Method Man	Sweetest Pain	http://rap.genius.com/method-man-sweetest-pain-lyrics
374	Method Man	Descriptions	http://rap.genius.com/method-man-descriptions-lyrics
375	Method Man	Who Want to Rap	http://rap.genius.com/method-man-who-want-to-rap-lyrics
376	Method Man	Hung These Street	http://rap.genius.com/method-man-hung-these-street-lyrics
377	Method Man	Let Them Come	http://rap.genius.com/method-man-let-them-come-lyrics
378	Method Man	The O.G. & Young Hustlers	http://rap.genius.com/method-man-the-og-&-young-hustlers-lyrics
379	Method Man	Can't Stop, Won't Stop	http://rap.genius.com/method-man-cant-stop-wont-stop-lyrics
380	Method Man	Street Educations	http://rap.genius.com/method-man-street-educations-lyrics
381	Method Man	All My Niggas	http://rap.genius.com/method-man-all-my-niggas-lyrics
382	Method Man	A Star Is Born	http://rap.genius.com/method-man-a-star-is-born-lyrics
383	Method Man	F.A.N.S. (Fake Ass Niggas)	http://rap.genius.com/method-man-fans-fake-ass-niggas-lyrics
384	Method Man	Intro	not_searchable
385	Method Man	9mm	http://rap.genius.com/method-man-9mm-lyrics
386	Method Man	Iron God Chamber	http://rap.genius.com/method-man-iron-god-chamber-lyrics
387	Method Man	Safe Box	http://rap.genius.com/method-man-safe-box-lyrics
388	Method Man	Intoxicated	http://rap.genius.com/method-man-intoxicated-lyrics
389	Method Man	Tell Lies Vision	http://rap.genius.com/method-man-tell-lies-vision-lyrics
390	Method Man	Secret Rivals	http://rap.genius.com/method-man-secret-rivals-lyrics
391	Method Man	As High As Wu Tang Get	http://rap.genius.com/method-man-as-high-as-wu-tang-get-lyrics
392	Method Man	Who Am Iz	http://rap.genius.com/method-man-who-am-iz-lyrics
393	Method Man	U Know My Steeze	http://rap.genius.com/method-man-u-know-my-steeze-lyrics
394	Method Man	I Am Somebody	http://rap.genius.com/method-man-i-am-somebody-lyrics
395	Method Man	Dayz of Way Back	http://rap.genius.com/method-man-dayz-of-way-back-lyrics
396	Method Man	Walk On	http://rap.genius.com/method-man-walk-on-lyrics
397	Method Man	Raw Hide	http://rap.genius.com/method-man-raw-hide-lyrics
398	Method Man	Keep the Party Going	http://rap.genius.com/method-man-keep-the-party-going-lyrics
399	Method Man	Se Acabo	http://rap.genius.com/method-man-se-acabo-lyrics
400	Method Man	Come On	http://rap.genius.com/method-man-come-on-lyrics
401	Method Man	O.D. on Em	http://rap.genius.com/method-man-od-on-em-lyrics
402	Method Man	Who's Next	http://rap.genius.com/method-man-whos-next-lyrics
403	Method Man	Reunited	http://rap.genius.com/method-man-reunited-lyrics
404	Method Man	Publicity	http://rap.genius.com/method-man-publicity-lyrics
405	Method Man	4th Chamber	http://rap.genius.com/method-man-4th-chamber-lyrics
406	Method Man	Shadowboxin'	http://rap.genius.com/method-man-shadowboxin-lyrics
407	Method Man	Clan in Da Front	http://rap.genius.com/method-man-clan-in-da-front-lyrics
408	Method Man	Bring Da Ruckus	http://rap.genius.com/method-man-bring-da-ruckus-lyrics
409	Method Man	Milk the Cow	http://rap.genius.com/method-man-milk-the-cow-lyrics
410	Method Man	Duel of the Iron Mic	http://rap.genius.com/method-man-duel-of-the-iron-mic-lyrics
411	Method Man	Cold World	http://rap.genius.com/method-man-cold-world-lyrics
412	Method Man	Liquid Swords	http://rap.genius.com/method-man-liquid-swords-lyrics
413	Method Man	Living in the World Today	http://rap.genius.com/method-man-living-in-the-world-today-lyrics
414	Method Man	Beneath the Surface	http://rap.genius.com/method-man-beneath-the-surface-lyrics
415	Method Man	Guillotine (Swordz)	http://rap.genius.com/method-man-guillotine-swordz-lyrics
416	Method Man	Older Gods Freestyle	http://rap.genius.com/method-man-older-gods-freestyle-lyrics
417	Method Man	Killah Hills 10304	http://rap.genius.com/method-man-killah-hills-10304-lyrics
418	Method Man	Acapella	http://rap.genius.com/method-man-acapella-lyrics
419	Method Man	Intro	not_searchable
420	Method Man	Prequal	http://rap.genius.com/method-man-prequal-lyrics
421	Method Man	Supreme Interlude	http://rap.genius.com/method-man-supreme-interlude-lyrics
422	Method Man	Method Man	http://rap.genius.com/method-man-method-man-lyrics
423	Method Man	Gridiron Rap	http://rap.genius.com/method-man-gridiron-rap-lyrics
424	Method Man	Bring the Pain	http://rap.genius.com/Method-man-bring-the-pain-lyrics
425	Method Man	Ice Cream	http://rap.genius.com/method-man-ice-cream-lyrics
426	Method Man	All I Need	http://rap.genius.com/method-man-all-i-need-lyrics
427	Method Man	Run 4 Cover	http://rap.genius.com/method-man-run-4-cover-lyrics
428	Method Man	Do You Really (Thang Thang)	http://rap.genius.com/method-man-do-you-really-thang-thang-lyrics
429	Method Man	How High	http://rap.genius.com/method-man-how-high-lyrics
430	Method Man	What the Blood Clot	http://rap.genius.com/Method-man-what-the-blood-clot-lyrics
431	Method Man	Suspect Chin	http://rap.genius.com/method-man-suspect-chin-lyrics
432	Method Man	The Motto	http://rap.genius.com/method-man-the-motto-lyrics
433	Method Man	4:20	http://rap.genius.com/method-man-420-lyrics
434	Method Man	Fallout	http://rap.genius.com/method-man-fallout-lyrics
435	Method Man	Odb Tribute	http://rap.genius.com/method-man-odb-tribute-lyrics
436	Method Man	Interlude	not_searchable
437	Method Man	Judgement Day	http://rap.genius.com/method-man-judgement-day-lyrics
438	Method Man	Stage Dive Outro	http://rap.genius.com/method-man-stage-dive-outro-lyrics
439	Method Man	Bonus Material	http://rap.genius.com/method-man-bonus-material-lyrics
440	Method Man	Intro	not_searchable
441	Method Man	Diggy Doc	http://rap.genius.com/method-man-diggy-doc-lyrics
442	Method Man	Tine 4 Sum Aksion	http://rap.genius.com/method-man-tine-4-sum-aksion-lyrics
443	Method Man	Method Man	http://rap.genius.com/method-man-method-man-lyrics
444	Method Man	Blow Your Mind	http://rap.genius.com/method-man-blow-your-mind-lyrics
445	Method Man	Tonight's the Night	http://rap.genius.com/method-man-tonights-the-night-lyrics
446	Method Man	All I Need	http://rap.genius.com/method-man-all-i-need-lyrics
447	Method Man	Pick It Up	http://rap.genius.com/method-man-pick-it-up-lyrics
448	Method Man	Keep in '99	http://rap.genius.com/method-man-keep-in-99-lyrics
449	Method Man	Bring the Pain	http://rap.genius.com/Method-man-bring-the-pain-lyrics
450	Method Man	Freestyle	http://rap.genius.com/method-man-freestyle-lyrics
451	Method Man	Street 101	http://rap.genius.com/method-man-street-101-lyrics
452	Method Man	Freestyle	http://rap.genius.com/method-man-freestyle-lyrics
453	Method Man	DJ Dyce - Scratching	http://rap.genius.com/method-man-dj-dyce---scratching-lyrics
454	Method Man	Smash Sumthin	http://rap.genius.com/method-man-smash-sumthin-lyrics
455	Method Man	Let's Get Dirty	http://rap.genius.com/method-man-lets-get-dirty-lyrics
456	Method Man	Freestyle	http://rap.genius.com/method-man-freestyle-lyrics
457	Method Man	Let Da Monkey Out	http://rap.genius.com/method-man-let-da-monkey-out-lyrics
458	Method Man	The Motto	http://rap.genius.com/method-man-the-motto-lyrics
459	Method Man	How High	http://rap.genius.com/method-man-how-high-lyrics
460	Method Man	How High, Pt. 2	http://rap.genius.com/method-man-how-high-pt-2-lyrics
461	Method Man	Y.O.U.	http://rap.genius.com/method-man-you-lyrics
462	Method Man	Judgement Day	http://rap.genius.com/method-man-judgement-day-lyrics
463	Method Man	Da Rockwilder	http://rap.genius.com/method-man-da-rockwilder-lyrics
464	Method Man	Shimmy Shimmy Ya	http://rap.genius.com/method-man-shimmy-shimmy-ya-lyrics
465	Method Man	Brooklyn Zoo	http://rap.genius.com/method-man-brooklyn-zoo-lyrics
466	Method Man	BO2 (Intro)	http://rap.genius.com/method-man-bo2-intro-lyrics
467	Method Man	I'm Dope Ni**a	http://rap.genius.com/method-man-im-dope-nigga-lyrics
468	Method Man	A-Yo	http://rap.genius.com/method-man-a-yo-lyrics
469	Method Man	Dangerous MCees	http://rap.genius.com/method-man-dangerous-mcees-lyrics
470	Method Man	Errbody Scream	http://rap.genius.com/method-man-errbody-scream-lyrics
471	Method Man	Hey Zulu	http://rap.genius.com/method-man-hey-zulu-lyrics
472	Method Man	City Lights	http://rap.genius.com/method-man-city-lights-lyrics
473	Method Man	Father's Day	http://rap.genius.com/method-man-fathers-day-lyrics
474	Method Man	Mrs. International (Skit)	http://rap.genius.com/method-man-mrs-international-skit-lyrics
475	Method Man	Mrs. International	http://rap.genius.com/method-man-mrs-international-lyrics
476	Method Man	How Bout Dat	http://rap.genius.com/method-man-how-bout-dat-lyrics
477	Method Man	Dis Iz 4 All My Smokers	http://rap.genius.com/method-man-dis-iz-4-all-my-smokers-lyrics
478	Method Man	Lock Down (Skit)	http://rap.genius.com/method-man-lock-down-skit-lyrics
479	Method Man	Four Minutes to Lock Down	http://rap.genius.com/method-man-four-minutes-to-lock-down-lyrics
480	Method Man	Neva Herd Dis B 4	http://rap.genius.com/Method-man-neva-herd-dis-b-4-lyrics
481	Method Man	I Know Sumptn	http://rap.genius.com/Method-man-i-know-sumptn-lyrics
482	Method Man	A Lil Bit	http://rap.genius.com/method-man-a-lil-bit-lyrics
483	Method Man	Criminology 2.5	http://rap.genius.com/Method-man-criminology-25-lyrics
484	Method Man	Mef vs Chef 2	http://rap.genius.com/Method-man-mef-vs-chef-2-lyrics
485	Method Man	Ya Moms Skit	http://rap.genius.com/method-man-ya-moms-skit-lyrics
486	Method Man	Smooth Sailing Remix	http://rap.genius.com/Method-man-smooth-sailing-remix-lyrics
487	Method Man	Our Dreams	http://rap.genius.com/Method-man-our-dreams-lyrics
488	Method Man	Gunshowers	http://rap.genius.com/method-man-gunshowers-lyrics
489	Method Man	Dangerous	http://rap.genius.com/method-man-dangerous-lyrics
490	Method Man	Pimpin' Chipp	http://rap.genius.com/Method-man-pimpin-chipp-lyrics
491	Method Man	How to Pay Rent Skit	http://rap.genius.com/method-man-how-to-pay-rent-skit-lyrics
492	Method Man	Miranda	http://rap.genius.com/method-man-miranda-lyrics
493	Method Man	Youngstown Heist	http://rap.genius.com/Method-man-youngstown-heist-lyrics
494	Method Man	It's That Wu Shit	http://rap.genius.com/Method-man-its-that-wu-shit-lyrics
495	Action Bronson	Respect the Mustache	http://rap.genius.com/action-bronson-respect-the-mustache-lyrics
496	Action Bronson	Time for Some	http://rap.genius.com/Action-bronson-time-for-some-lyrics
497	Action Bronson	Cocoa Buter	http://rap.genius.com/action-bronson-cocoa-butter-lyrics
498	Action Bronson	White Silk	http://rap.genius.com/Action-bronson-white-silk-lyrics
499	Action Bronson	Keep Off the Grass	http://rap.genius.com/Action-bronson-keep-off-the-grass-lyrics
500	Action Bronson	The Stick Up	http://rap.genius.com/Action-bronson-the-stick-up-lyrics
501	Action Bronson	Central Bookings	http://rap.genius.com/Action-bronson-central-bookings-lyrics
502	Action Bronson	Cirque du Soleil	http://rap.genius.com/Action-bronson-cirque-du-soleil-lyrics
503	Action Bronson	The Rainmaker	http://rap.genius.com/Action-bronson-the-rainmaker-lyrics
504	Action Bronson	Love Letter	http://rap.genius.com/Action-bronson-love-letter-lyrics
505	Action Bronson	Not Enough Words	http://rap.genius.com/Action-bronson-not-enough-words-lyrics
506	Action Bronson	Terror Death Camp	http://rap.genius.com/Action-bronson-terror-death-camp-lyrics
507	Action Bronson	Miss Fordham Road (86' 87' 88')	http://rap.genius.com/Action-bronson-miss-fordham-road-86-87-88-lyrics
508	Action Bronson	Cliff Notes	http://rap.genius.com/Action-bronson-cliff-notes-lyrics
509	Action Bronson	Bon Voyage'	http://rap.genius.com/action-bronson-bon-voyage-lyrics
510	Action Bronson	Moonstruck	http://rap.genius.com/Action-bronson-moonstruck-lyrics
511	Action Bronson	Barry Horowitz	http://rap.genius.com/Action-bronson-barry-horowitz-lyrics
512	Action Bronson	The Madness	http://rap.genius.com/action-bronson-the-madness-lyrics
513	Action Bronson	Larry Csonka	http://rap.genius.com/Action-bronson-larry-csonka-lyrics
514	Action Bronson	Ronnie Coleman	http://rap.genius.com/Action-bronson-ronnie-coleman-lyrics
515	Action Bronson	Bag of Money	http://rap.genius.com/action-bronson-bag-of-money-lyrics
516	Action Bronson	Brunch	http://rap.genius.com/Action-bronson-brunch-lyrics
